Episode,Review,Processed_Review,Sentiment,Confidence
Episode 5,"Chiming in with everyone else who point out the fight scenes are basically the only redeeming quality of this episode. In particular the majority of the acting and transititions between scenes are absolutely horrible. Whoever edited this episode missed the mark, and the main character twin-person simply cannot deliver dialouge in a convincing way.Squid game guy does well with such a poor script. Dafne Keen did an excellent job and was my favorite saber fight. Still cannot explain the constant ""turns"" and switcheroos with Mae over this and the last episode - bad writing and makes no sense. The lightsaber haircut was just insanely bad, please stop Disney. Please.",chime point fight scene basically redeem quality episode particular majority acting transitition scene absolutely horrible edit episode miss mark main character twin person simply deliver dialouge convincing way squid game guy poor script Dafne Keen excellent job favorite saber fight explain constant turn switcheroo Mae episode bad writing make sense lightsaber haircut insanely bad stop Disney,NEGATIVE,0.9484150409698486
Episode 5,"I honestly was a bit worried they'd chicken out on killing off so many characters, but the fact they did shows a boldness and confidence of the writers i truly love!Dont get me wrong, i loved Jecki and Yord, and until her dramatic death, I was ready to declare Jecki my new favourite Jedi, i would have loved to see her become a knight, as a master, see what her padawans would be like... But killing her and Yord off shows the threat of the villain, immediately, stakes are introduced. I have my ideas of where the show will end up, but it could truly go any way still.I think so far, this show and especially this episode is showing star wars at their best! We have had our episodic films, and now we are delving into the many corners of the galaxy, truly expanding and building on what Star Wars is, and can be. I can't wait to see more like this in the future, ans hope the final 3 episodes of the show can keep up the pace this episode set.",honestly bit worried chicken kill character fact show boldness confidence writer truly love!dont wrong love Jecki Yord dramatic death ready declare Jecki new favourite Jedi love knight master padawan like kill Yord show threat villain immediately stake introduce idea end truly way think far especially episode show star war good episodic film delve corner galaxy truly expand build Star Wars wait like future ans hope final 3 episode pace episode set,POSITIVE,0.9932219982147217
Episode 5,"We can see that all the budget for the show went to the fighting scenes. All the action sequences had been great.After watching this episode I realized that the weakest point of the show are the sisters.No budget went to hire good writers.The emo sith turned out to be a great character, the best character of the show so far. At one point I was rooting for him!!Sol and his padawan turned out to be great characters too.I was impressed by the padawan. She fought like a beast! Never afraid of the sith. Always pushing forward.So sad to see her go.I still don't care about the sisters. They and their story are the weakest point of the show.Mae turned out to be a pathetic coward. Worst character in the show.She had a chance to redeem herself by helping the jedi fight her master, but nope.She flip-flop's more than a pancake.Betraying the master and begging for his forgiveness later. She is unlikable.She left Osha unconscious alone in that dangerous forest. WTF!Bad writing! Are we supposed to sympathize with her?Sol left all his comrades dead bodies in the forest.Sol cannot sense that she is not the real Osha but Mae? WTF!Osha is just a blank piece of paper.You can see so much potential in the story, but the blew it.They don't know how properly create main characters with good stories and good story arcs.",budget go fight scene action sequence great watch episode realize weak point sister budget go hire good writer emo sith turn great character good character far point root him!!Sol padawan turn great character impress padawan fight like beast afraid sith push forward sad care sister story weak point Mae turn pathetic coward bad character chance redeem help jedi fight master nope flip flop pancake betray master beg forgiveness later unlikable leave Osha unconscious dangerous forest WTF!Bad writing suppose sympathize her?sol leave comrade dead body forest Sol sense real Osha Mae WTF!Osha blank piece paper potential story blow know properly create main character good story good story arc,NEGATIVE,0.9717735648155212
Episode 5,"Other than the fight scenes, everything else was pretty unbearable again. The dialogue has been consistently bland and flat throughout these five episodes, and the monologues in this specific episode were just uninteresting. Like he was trying to cook, but I personally did not think he cooked. I would also say that 90% of Osha's dialogue within the last two episodes consisted of her and someone else walking through the woods, them stopping in their tracks, and then her just spewing out a bunch of nonsense.I also have not been a fan of the editing of this series, specifically with the transitions from scene-to-scene and with the music. I don't know why it just feels off every time there's a switch in scenes (don't know if anyone else feels the same way). Even the fight scenes contain pretty decent choreography, but the editing just does a number on it imo.Overall, definitely the best episode so far. I still find the dialogue and characters to be lackluster, but I guess it was a step in the right direction (maybe, idk)",fight scene pretty unbearable dialogue consistently bland flat episode monologue specific episode uninteresting like try cook personally think cook 90 Osha dialogue episode consist walk wood stop track spew bunch nonsense fan editing series specifically transition scene scene music know feel time switch scene know feel way fight scene contain pretty decent choreography editing number imo overall definitely good episode far find dialogue character lackluster guess step right direction maybe idk,NEGATIVE,0.9886147975921631
Episode 5,"After the cliffhanger in the previous episode, I had very high expectations for this one. After finally watching it I can say that it's definitely the best episode so far and hopefully the rest of the series will be even better.At the end of the ""Day"" the mysterious Sith appeared on Khofat after Mae betrayed him.""Night"" starts with an epic lightsaber fight and most of the Jedi die. The Sith easily defeats them. His helmet is made out of cortosis so it was capable of shorting out lightsabers. He also has a hidden shoto lightsaber that he has later used to kill Jecki. He also killed Yord and only Sol, Osha and Mae survived.It is revealed that the mysterious Sith is Qimir. He claimed to have no name and said that he wants freedom to use the Force the way wants and not be restricted by the Jedi. He also wants an apprentice.Sol succeeds to defeat Qimir but doesn't kill him because he's unarmed. Qimir retrieves and activates his lightsaber but Osha, noticing Umbramoths above them, attaches her PIP droid to Qimir's back. Umbramoths attack him because of the light emitted by the droid. He survives the encounter with giant insects and goes to retrieve his mask. Mae disguises herself as Osha and meets Sol.There's nothing more as to the story in this episode because it was basically a group of Jedi being hunted by a Sith. The lightsaber fights were great but not as good as the ones from the prequel trilogy. I actually cared for the characters in this episode and I wanted them to survive (most of them didn't) and the Sith was very interesting. Hopefully we will get more information about him in the next episode.","cliffhanger previous episode high expectation finally watch definitely good episode far hopefully rest series well end day mysterious Sith appear Khofat Mae betray ""Night start epic lightsaber fight Jedi die Sith easily defeat helmet cortosis capable short lightsaber hidden shoto lightsaber later kill Jecki kill Yord Sol Osha Mae survive reveal mysterious Sith Qimir claim say want freedom use Force way want restrict Jedi want apprentice Sol succeed defeat Qimir kill unarmed Qimir retrieve activate lightsaber Osha notice umbramoth attach PIP droid Qimir umbramoth attack light emit droid survive encounter giant insect go retrieve mask mae disguise Osha meet Sol story episode basically group Jedi hunt Sith lightsaber fight great good one prequel trilogy actually care character episode want survive Sith interesting hopefully information episode",POSITIVE,0.7888815402984619
Episode 5,"The first 4 episodes were awful. This episode gave something to the audience and I was entertained. The fight scenes were pretty well made and I thought showing the deaths openly was a good choice. The dialogue and acting is still very bad. I think this episode shows what Disney can do with shows, but the fact they openly choose not to is absurd. The choppy transitions throw me for a loop. They had $180 Million and the transitions are very bad and there are some scenes where nothing happens. Overall it's an alright episode, that is nothing more. The fact they didn't make this one episode is absurd and tells me Disney wants more views to puff their product. I did love the reveal of Qimir even though everyone knew it was him. Daphne Keen is the only actor in this show that I think is very good. Her fighting was really good and she can act. I hope this show improves more each episode but I doubt they can top this episode.",4 episode awful episode give audience entertain fight scene pretty think show death openly good choice dialogue acting bad think episode show Disney show fact openly choose absurd choppy transition throw loop $ 180 million transition bad scene happen overall alright episode fact episode absurd tell Disney want view puff product love reveal Qimir know Daphne Keen actor think good fighting good act hope improve episode doubt episode,NEGATIVE,0.9977402687072754
Episode 5,"What I like are the technical aspects - like camera work, effects, editing etc.But the script is literally the worst I've seen in a big budget project. It is even worse than Rebel Moon.My reasoning? Almost every minute some character decides to do or say something absolutely stupid, or contradicting previous decisions.The fight scenes a flashy, but ridiculous - the second someone would start doing flips or let opponents surround him in a fight, he would be dead.I really don't undestand how someone can consider this abomination good. Frankly I envy those people.It is almost painful to watch. At this point I'm hate-watching this.",like technical aspect like camera work effect edit etc script literally bad see big budget project bad Rebel Moon reasoning minute character decide absolutely stupid contradict previous decision fight scene flashy ridiculous second start flip let opponent surround fight dead undestand consider abomination good frankly envy people painful watch point hate watch,NEGATIVE,0.999627947807312
Episode 5,"Finally some action! Damn, Manny's acting in this episode is so good! Its such a shame he will obviously die. The choreography in this episode has been whats been missing from star wars for awhile now. The movement, the way he delivers his lines ( which are the best written), to the smear on his face, this is the villain we have been waiting for. Once again, its a shame that he most likely won't make it out of this season alive, id be surprised if he makes it to the finale.While the show isn't the best, this episode really had most of what I've missed from Star wars over the last several iterations.",finally action Damn Manny act episode good shame obviously die choreography episode s miss star war awhile movement way deliver line well write smear face villain wait shame likely will season alive d surprised make finale good episode miss Star war iteration,POSITIVE,0.8879124522209167
Episode 5,"This episode gave me very clone wars vibes because there was so much good choreography and fighting. I love an episode that is almost all just fighting and characters being bad ass.The dark sided character reveal was not shocking, but he makes a very good villain and was entertaining to watch him wipe the floor with all the Jedi. He was genuinely menacing and kind of scary.Even though I assumed many their deaths were going to happen at some point, I was still shocked to see many of the characters go in this episode. I think everything was rightfully paced to keep the viewer on their feet and left myself and my family shocked.The twist at the end was not something I expected, but I'm very interested to see what happens next. Good job to everyone involved it was a great episode!",episode give clone war vibe good choreography fighting love episode fight character bad ass dark sided character reveal shocking make good villain entertaining watch wipe floor Jedi genuinely menacing kind scary assume death go happen point shock character episode think rightfully pace viewer foot leave family shock twist end expect interested happen good job involve great episode,POSITIVE,0.9563383460044861
Episode 5,The action is strong in this one. That is until the story kicks in. Only Bazil brushes aside the many inconsistencies.There was a lot of lightsabre action with the masked one. The reveal was not a surprise as many people though that person was the main contender to be a Sith.At least you have to hand it to this Sith. He got rid off a lot of deadwood. Unfortunately Osha and Mae survive.It seems Mae is the Acolyte. This Sith wants an apprentice but Mae after killing two Jedis. Suddenly becomes docile and runs away when the Sith is unmasked.The switcheroo between Osha and Mae was also predictable. You would think the Jedi would notice and be just left to Bazil to sniff out.,action strong story kick Bazil brush aside inconsistency lot lightsabre action mask reveal surprise people person main contender Sith hand Sith get rid lot deadwood unfortunately Osha Mae survive Mae Acolyte Sith want apprentice Mae kill Jedis suddenly docile run away Sith unmasked switcheroo Osha Mae predictable think Jedi notice leave Bazil sniff,NEGATIVE,0.9896265268325806
Episode 5,"While the action in this episode got slightly better, the story, writing and acting is still very weak.So let me get this straight:
In the last episode, Mae wanted to surrender to the Jedi. Now all of the sudden she had a change of mind (yet again) and just started to attack jedi, followed by just running awayThe Jedi start attacking the Sith one by one - Where have they learned to fight?So there is a metal which, when hit by a lightsaber, can deactivate the lightsaber for a short amount of time? If only Palpatine, Vader, the trade federation or the Mandalorians had this idea!The identity of the Sith was very predictableOsha is running away from a thrown lightsaber and has to be saved from Sol, when she could have just duckedThe deathscenes of most Jedi seem like straight out of a comedy show, instead of Star WarsThe pacing is weird. In fightscenes, the scenes get constantly and way too quickly changed again.I don't know if the people who give this episode a 10/10 are watching the same show as I do. I just want to see good Star Wars goddamn and this ain't it.","action episode get slightly well story writing acting weak let straight 
 episode Mae want surrender Jedi sudden change mind start attack jedi follow run awayThe Jedi start attack Sith learn fight?So metal hit lightsaber deactivate lightsaber short time Palpatine Vader trade federation Mandalorians idea!the identity Sith predictableosha run away throw lightsaber save Sol duckedthe deathscene Jedi like straight comedy instead Star WarsThe pacing weird fightscene scene constantly way quickly change know people episode 10/10 watch want good Star Wars goddamn be",NEGATIVE,0.995822548866272
Episode 5,"If you've watched all the episodes of this show and genuinely believe this episode was less than probably a 6, I have a news flash for you: you're not a Star Wars fan, the rest of us are. So please just stop watching, and let the rest of us enjoy it.So about the episode: for the morons who insist the Sith's armor breaks canon, go to Wookiepedia and search ""Cortosis"". This material has been making appearances in Star Wars since 1998, starting with the novel ""I, Jedi"", and continuing on through many of the novels and video games of the 2000s, including ""Knights of of Old Republic"", the best Star Wars video game ever made. So I'll reiterate: if you didn't like the inclusion of this material because you incorrectly thought it breaks canon, you just don't know the canon. Sit down, and shut up.The fights: simply put, the fight scenes are excellent. This is exactly what I wanted to see out of the series. Well, maybe the Jedi can do better next time, but it's basically what I wanted.The story: Would I actually rate this episode a 10? No, I do have quibbles, but something has to be done to counteract the bots rating this a 1. Things I didn't like: using a light to attract the bugs to...ya. Bit of a cheap way out. Sol wasn't in the giant fight at the beginning, but he was there to save Osha from a thrown lightsaber? Too convenient. Then finally, the switch at the end? Also feels way too convenient to actually work.A little more defense of the episode: Mae is not constantly changing her mind for no reason. She has shown herself to be hesitant to kill these Jedi. She doesn't knife them in her sleep, she confronts them and demands they attack her first. We find out the reason she's started down this path is because she believed the Jedi killed her sister. Then she learns Osha is alive. We see her begin to question, and then decides that maybe she doesn't want to kill anymore. But it's too late, her master is there and he's in a butchering mood. So she tries to run, gets attacked by a Jedi, fights back, and keeps trying to run away. She tries to reunite with her sister, but when Osha shows she has no interest in that, she changes plans. At this point we don't know her exact plans, but everything she's done has been extremely logical to this point, mostly motivated by finding safety and/or Osha. Though again, not a big fan of the swap idea at the end.Why don't the Jedi fight better? This is a time of relative peace. Most of the fighting we've seen until now has involved avoiding lightsabers. How many of these Jedi have faced an actual opponent 1) with intent to kill 2) highly trained in combat/the force 3) using a lightsaber? Not only is the Sith a highly capable opponent, moving faster and with more power than the Jedi, but Yord mentions he's doing something to their minds. They're being attacked on every front in ways they've never faced. They've gone from fighting theory to application very fast, and that's a tough transition.Obviously.Ya, the villain reveal was a bit obvious, but I doubt any of the writers thought it would be a huge shock. Not every reveal is going to be to the level of ""I am your father."" And frankly there's a lot left to be revealed. There just might be an unexpected twist still to come. You can complain about it being predictable when it's all over.So anyway, I don't actually believe it's a perfect episode, I'm just SO TIRED of trolls and fake fans trying to ruin something the rest of us would like to enjoy.",watch episode genuinely believe episode probably 6 news flash Star Wars fan rest stop watch let rest enjoy episode moron insist Sith armor break canon Wookiepedia search Cortosis material make appearance Star Wars 1998 start novel Jedi continue novel video game 2000 include Knights Old Republic good Star Wars video game reiterate like inclusion material incorrectly think break canon know canon sit shut fight simply fight scene excellent exactly want series maybe Jedi well time basically want story actually rate episode 10 quibble counteract bot rate 1 thing like light attract bug ya bit cheap way Sol giant fight beginning save Osha throw lightsaber convenient finally switch end feel way convenient actually work little defense episode Mae constantly change mind reason show hesitant kill Jedi knife sleep confront demand attack find reason start path believe Jedi kill sister learn Osha alive begin question decide maybe want kill anymore late master butchering mood try run get attack Jedi fight keep try run away try reunite sister Osha show interest change plan point know exact plan extremely logical point motivate find safety and/or Osha big fan swap idea end Jedi fight well time relative peace fighting see involve avoid lightsaber Jedi face actual opponent 1 intent kill 2 highly train combat force 3 lightsaber Sith highly capable opponent move fast power Jedi Yord mention mind attack way face go fight theory application fast tough transition obviously Ya villain reveal bit obvious doubt writer think huge shock reveal go level father frankly lot leave reveal unexpected twist come complain predictable actually believe perfect episode tired troll fake fan try ruin rest like enjoy,NEGATIVE,0.9815053343772888
Episode 5,"After a rocky start to the series ""The Acolyte,"" the fifth episode finally reaches a level that will make fans' hearts beat faster. While the first four episodes were often characterized by long, boring passages, Episode 5 offers almost nonstop action. For Star Wars standards, this episode is surprisingly brutal, setting a clear tone for the intensity expected in the upcoming episodes.The noticeable increase in excitement and action in this episode is a welcome relief. The hectic fights and breathtaking effects almost make you forget how sluggish the series has been so far. For the first time, there is a genuine sense of anticipation for Episode 6.However, despite all the positive developments, there are still weaknesses that cannot be overlooked. The dialogues still seem aimless and contrived, often disrupting the immersion. Some scenes appear unnecessary and feel like they were included merely to fill screen time. These points diminish the overall experience and sometimes leave you frustrated despite the action-packed scenes.Overall, Episode 5 of ""The Acolyte"" is a step in the right direction. The increased excitement and focus on action make it the best episode of the series so far. It remains to be hoped that the upcoming episodes will build on this level and further reduce the weaknesses in dialogues and scene structures. For fans who have persevered until now, there is finally a ray of hope and a reason to be excited about Episode 6.",rocky start series Acolyte fifth episode finally reach level fan heart beat fast episode characterize long boring passage Episode 5 offer nonstop action Star Wars standard episode surprisingly brutal set clear tone intensity expect upcoming episode noticeable increase excitement action episode welcome relief hectic fight breathtaking effect forget sluggish series far time genuine sense anticipation Episode 6.however despite positive development weakness overlook dialogue aimless contrive disrupt immersion scene appear unnecessary feel like include merely fill screen time point diminish overall experience leave frustrate despite action pack scene overall Episode 5 Acolyte step right direction increase excitement focus action good episode series far remain hope upcoming episode build level reduce weakness dialogue scene structure fan persevere finally ray hope reason excite Episode 6,NEGATIVE,0.6666219234466553
Episode 5,"I think this episode had some well choreographed lightsaber dueling and several instances of impressive force tactics, but that doesn't forgive its lack of originality. Whoever could be the cloaked Sith character from the previous episode :o? I don't know about everyone else, but I was rooting Bazil. I would have never guessed that it would be the only other unaccounted for character in the forest.After maybe the most predicable villain reveal since I, Robot, the episode proceeds to re-use the twin swap from earlier in the season. I could have forgiven this, but the episode finished with a quote from our ""Sith"" character, who somehow survived what seemed like several hours of fighting off insects to immediately play nice with the enemy. What an incredible character arc.All I can say is ""Bazil, you are my only hope"". I enjoyed his randomness, it felt like one of R2-D2's comedic but plot forwarding appearances. I am looking forward to seeing his character in the next episode with what is sure to be a ""wrong smell"" moment with Mae.",think episode choreographed lightsaber duel instance impressive force tactic forgive lack originality cloak Sith character previous episode :o know root Bazil guess unaccounted character forest maybe predicable villain reveal Robot episode proceed use twin swap early season forgive episode finish quote Sith character survive like hour fight insect immediately play nice enemy incredible character arc Bazil hope enjoy randomness feel like R2 D2 comedic plot forwarding appearance look forward see character episode sure wrong smell moment Mae,NEGATIVE,0.9356110095977783
Episode 5,"The number of moments when characters did things that made no sense (or omitted to do things they should have) was probably in the 20 or 30 range, but you know what? I don't care. At least something happened. The big reveal happened, and it was terrible, but you know what? I don't care, because at least something happened. The previous four episodes, nothing happened. Well, to be fair, there was a fire and a bunch of witches died, but we don't even know how/why/who did it, so it falls in the 'nothing happened' category. Finally, people do stuff in this episode. And most of it was dumb, but i don't care. Substantial improvement, and i had fun.",number moment character thing sense omit thing probably 20 30 range know care happen big reveal happen terrible know care happen previous episode happen fair fire bunch witch die know fall happen category finally people stuff episode dumb care substantial improvement fun,NEGATIVE,0.9905782341957092
Episode 5,"This show is probably the worst I have ever seen from a Star Wars project ever. Look, everyone can have an opinion, but let's be real, why the hel* was this greenlit? My main issue with this show isn't the fact that it's poorly written, as most of Star Wars is, my concern is that they are just doing whatever the hel* they want. What kind of jedi hesitates from eliminating a sith? And their padawan is stronger than them? How does that make sense? Why does it take 10 jedi to attack a sith and then they get magically carried away by bugs? The most shocking thing to me in this episode was that they killed Yord and Dafnes characters, but why? I didn't feel a connection to them. Did it shock me? While yes it did, but not because I was sad and upset that my favorite characters were killed. Rather I asked myself why? Why kill undeveloped characters in a way that would make people care? I really had a terrible time trying to follow the episode too, with the camera cutting off between fights at the moment they were getting good or making sense. It was confusing to follow each fight and honestly just made things super complicated. One thing is for sure, it was really cool to see Dafne fight with the wookies lightsaber. Btw, notice how I said wookie, I don't know the character because we only saw him for 5 minutes, and the budget of 180 million wasn't enough to see him fight? Cmon this is looking like a kindergarten kid wrote it. I mean no disrespect if you enjoy and like this story, we need more Star Wars fans after all. But I cannot fathom the idea of connecting an audience with something as divisive as this. Kathleen Kennedy must go and I mean that out of my love and devotion for this franchise. This was supposed to be a show well before the time of the skywalker saga and it has successfully undermined the story of Anakin skywalker and his redemption from Sith Lord to loving father. Don't believe me? Rewatch the original movies and then watch the prequels, and finish it off by watching this travesty. Review bomb? No, just a fan who is more and more disappointed that something that was beloved for 25 years has now turned into a laughing stock of what came before. My only hope is that the world between worlds fixes this because lord help us if this is canon.",probably bad see Star Wars project look opinion let real hel greenlit main issue fact poorly write Star Wars concern hel want kind jedi hesitate eliminate sith padawan strong sense 10 jedi attack sith magically carry away bug shocking thing episode kill Yord Dafnes character feel connection shock yes sad upset favorite character kill ask kill undeveloped character way people care terrible time try follow episode camera cutting fight moment get good make sense confusing follow fight honestly thing super complicated thing sure cool Dafne fight wookie lightsaber btw notice say wookie know character see 5 minute budget 180 million fight Cmon look like kindergarten kid write mean disrespect enjoy like story need Star Wars fan fathom idea connect audience divisive Kathleen Kennedy mean love devotion franchise suppose time skywalker saga successfully undermine story Anakin skywalker redemption Sith Lord love father believe rewatch original movie watch prequel finish watch travesty review bomb fan disappointed belove 25 year turn laugh stock come hope world world fix lord help canon,NEGATIVE,0.9957295060157776
Episode 5,"The hate this show gets is unwarranted. This episode in particular is fantastic, the stranger presents himself in a menacing manner, the most interesting new villain in star wars since moff gideon. The lightsaber fights are well choreographed and much better than anything in the sequels, the sets look much better than anything in Obi Wan. It doesn't refrain from killing major characters which is also a good thing.When a character like Palpatine is reintroduced, the fanbase goes wild, when the writers try something original, a new set of interesting characters, the same happens. I'm convinced the star wars fanbase will never be satisfied. Does everything have to harken back to the Sith or Vader or Tatooine and the Jedi Council to be 'Star Wars'? Because otherwise how else will this universe we all know and love expand without becoming stale?Are there any groundbreaking underlying themes or foreshadowing in this series? No. Is the acting or dialogue award worthy? You don't watch star wars for that. Is it some grand epic adventure that will rewrite the history books in the star wars canon? No. Is it season 1 of the mandalorian good? Absolutely not.But is it original and entertaining? Yes. And for that reason, it's alright.",hate get unwarranted episode particular fantastic stranger present menacing manner interesting new villain star war moff gideon lightsaber fight choreographed well sequel set look well Obi Wan refrain kill major character good thing character like Palpatine reintroduce fanbase go wild writer try original new set interesting character happen convince star war fanbase satisfied harken Sith Vader Tatooine Jedi Council Star war universe know love expand stale?Are groundbreaking underlie theme foreshadow series acting dialogue award worthy watch star war grand epic adventure rewrite history book star war canon season 1 mandalorian good absolutely original entertaining yes reason alright,POSITIVE,0.9079010486602783
Episode 5,"Okay, this was by far the best episode. Please keep this going Disney. This episode had a lot of drama and great action sequences. The main villain may be truly worthy of an actual Star Wars villain. I'm happy to see the story began to unfold and develop into something intriguing. I was not a big fan of the first three episodes, but in retrospect, I now respect the slow story built up. It was a dry and boring build up, to a fantastic 5th episode of conflict and death. I wont spoil too much, but I love how Mae and Osha dispositions have now changed. I'm looking forward to seeing how Mae & Osha reside in their new reflective paths moving forward.",okay far good episode go Disney episode lot drama great action sequence main villain truly worthy actual Star Wars villain happy story begin unfold develop intriguing big fan episode retrospect respect slow story build dry boring build fantastic 5th episode conflict death will not spoil love Mae Osha disposition change look forward see Mae Osha reside new reflective path move forward,POSITIVE,0.9985030889511108
Episode 5,"Like another reviewer said, I'm not giving this episode a full 10 because I think it's completely at that level, but to counter the negative review bombs. It's a solid 8.5 for me though. I continue to not adore what I refer to as the FL's teenage tone of voice, I'm not a fan of much of the dialogue, and these episodes are far too short. But the ""Sith"" character is outstanding, Sol continues to be solid, and the fight choreography was stellar. This episode also just didn't come to play; it was a whirlwind of both the expected and the jarringly unexpected. I rewatched it once already and am about to again.",like reviewer say give episode 10 think completely level counter negative review bomb solid 8.5 continue adore refer FL teenage tone voice fan dialogue episode far short Sith character outstanding Sol continue solid fight choreography stellar episode come play whirlwind expect jarringly unexpected rewatche,POSITIVE,0.9680023789405823
Episode 6,"With most all the annoying characters killed off I thought the show would find new legs.Unfortunately they just added more lame characters to fill the void.The twins are still barely tolerable. Acting is rough as is the dialogue.More muppet type characters for comic reliefMaster sol is good but acting feels wooden. I admire that he learned some English for the role, but surprised they could not cast someone who fits the role and knows English to be able to bring the acting up. Current actor would definitely kill it in a few more of English experience.Qimir is the whole show. Best actor by far. Beat dialogue by far. He is the only real reason to watch. I was disappointed in very time they cut from him for some trivial plot - bad dialogue to create a transition. And a 28 min episode is lame. The different episode times at this quality means the story is lacking. Especially when it's these cutoff endings. Acting like they are ""24"" or breaking bad. Smh. Those shows were masterful. I hike this one is a poor imitation of cliff hanger endings.I do have say that the set, props, etc are well done. Often looking at the sets are more interesting than the show.",annoying character kill think find new leg unfortunately add lame character fill void twin barely tolerable acting rough dialogue muppet type character comic reliefmaster sol good acting feel wooden admire learn English role surprised cast fit role know English able bring acting current actor definitely kill english experience Qimir good actor far beat dialogue far real reason watch disappoint time cut trivial plot bad dialogue create transition 28 min episode lame different episode time quality mean story lack especially cutoff ending act like 24 break bad smh show masterful hike poor imitation cliff hanger ending set prop etc look set interesting,NEGATIVE,0.9939133524894714
Episode 6,Osha spent some hours with the man who just killed all her friends and she seemed to be turning to the dark side already? Come on!No proper build up.On the other hand we don't know anything about Mae's motivations anymore! Flip-flopping constantly.A couple of episodes ago she wanted to surrender to the Jedi and said her sister is her priority.She left Osha to die on the planet and she is about to murder Sol in the spaceship!What the hell is going on with the writers? They seemed to forget what happen in previous episodes!There is no consistency in Mae's storyline. She is all over the place and nowhere at the same time! She is a terrible character.The scenes in the spaceship where awkward and dragged. The out of place comedy scene with Bazil attacking Mae was cringe!!Did Sol knew all along that Mae was pretending to be Osha? Did Bazil told him? This is not clear.How did Sol knew that Mae was kidnaped by the Sith? Who told him? Bazil arrived in the ship at the same time than Sol and Mae so it could not have been him.How does he knows that the Sith is still alive? The last time he saw the Sith he was dragged away by the giant flying bugs.He set a course to the Unknown Planet to rescue her! Does he knows how to get to this Unknown Planet? LOL!!This is so badly written!!The sisters are the weakest part of the show.This was the worst episode so far.,Osha spend hour man kill friend turn dark come on!no proper build hand know Mae motivation anymore Flip flopping constantly couple episode ago want surrender Jedi say sister priority leave Osha die planet murder Sol spaceship!what hell go writer forget happen previous episodes!there consistency Mae storyline place time terrible character scene spaceship awkward drag place comedy scene Bazil attack Mae cringe!!did Sol know Mae pretend Osha Bazil tell clear Sol know Mae kidnap Sith tell Bazil arrive ship time Sol Mae know Sith alive time see Sith drag away giant fly bug set course unknown Planet rescue know unknown Planet lol!!this badly written!!The sister weak bad episode far,NEGATIVE,0.99950110912323
Episode 6,"I love Star Wars and can never hate when a show about Star Wars releases, but this is just plainly awful tv. So many scenes that dont do anything. Everyepisode makes me hate Mae and Osha's characters more and nothing gives me joy in watching. Bad transitions from scene to scene. Master Jedi's being stupid. Like this is just bad tv and awful writing. It took 3 sentences to turn Osha to the dark side. No seducing like weve seen before with Anakin. This showes to bare miniumum of Star Wars and I actually hope Disney puts people in charge who care about this product as much as the fans do. Every episode besides the 5th has been a filler. Nothing to move the plot forward. Just a bad tv show.",love Star Wars hate Star Wars release plainly awful tv scene not Everyepisode make hate Mae Osha character give joy watch bad transition scene scene Master Jedi stupid like bad tv awful writing take 3 sentence turn Osha dark seducing like ve see Anakin show bare miniumum Star Wars actually hope Disney put people charge care product fan episode 5th filler plot forward bad tv,NEGATIVE,0.9991263747215271
Episode 6,"I like to start off with something positive: the sets and props look better this time. Then again, the episodes tend to have very expensive looking opening sequences followed by discount-store looking next-20 minutes. The Unknown Planet looks leaps and bounds better than the forest planet. Some of the spaceship interiors look like they're from 1960's Dr. Who.I'm so tired of this otter. I might have questions about who/what/why the otter, but things just kind of happen in this show without rhyme or reason, so who cares? They took the worst parts of the Ewoks and Jar Jar Binks and wrote them into this character.I'm also tired of the faux-deep-meaning dialogue. The music is about 50% good, so sometimes it helps mask it a little, but it's impossible to ignore, even in the context of Star Wars. The characters lack purpose and direction; their motivations change without events prompting them to do so. Ugh, the acting is atrocious. Sol does his best, but he can't carry the show alone.Between the acting, the story, and the dialogue, 'The Acolyte' is really difficult to watch. The most infuriating aspect is how self-congratulatory the show is whenever something basic is accomplished, like the ghost of Obi-Wan might pop up on screen and say, ""Look! A STAAR WAARS!""",like start positive set prop look well time episode tend expensive look open sequence follow discount store look next-20 minute unknown Planet look leap bound well forest planet spaceship interior look like 1960 Dr. i'm tired otter question otter thing kind happen rhyme reason care take bad part Ewoks Jar Jar Binks write character I'm tired faux deep mean dialogue music 50 good help mask little impossible ignore context Star Wars character lack purpose direction motivation change event prompt Ugh acting atrocious Sol good carry acting story dialogue Acolyte difficult watch infuriating aspect self congratulatory basic accomplish like ghost Obi Wan pop screen look STAAR WAARS,NEGATIVE,0.9985640645027161
